Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,41,99421700,1,99421700
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,42,108609700,1,108609700
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,43,103645900,1,103645900
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,44,100729200,1,100729200
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,45,95228100,1,95228100
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,46,102824100,1,102824100
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,47,95883900,1,95883900
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,48,99506000,1,99506000
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,49,98569400,1,98569400
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,50,114354600,1,114354600
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,51,113883300,1,113883300
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,52,108566400,1,108566400
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,53,117850400,1,117850400
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,54,131231500,1,131231500
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,55,104209200,1,104209200
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,56,96467300,1,96467300
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,57,106675300,1,106675300
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,58,101044400,1,101044400
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,59,96586500,1,96586500
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,60,96976100,1,96976100
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,61,101527700,1,101527700
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,62,103690900,1,103690900
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,63,103100600,1,103100600
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,64,106964400,1,106964400
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,65,99335900,1,99335900
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,66,99071500,1,99071500
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,67,110649900,1,110649900
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,68,97546700,1,97546700
BenchmarkHarness.SqlAndDistinctCountGetSmallPayloadAsync,BenchmarkApplication,BenchmarkHarness,SqlAndDistinctCountGetSmallPayloadAsync,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,IterationCount=1,1,Workload,Actual,69,99648800,1,99648800
